epoch,mark,Unused,Ankused,Unused,Toe FSR (R),Heel FSR (R),Channel 8,Exoskeleton time (seconds),Battery Level (Volts),???
1770067805.916312,0,0.000000,71.090000,0.000000,0.210000,0.000000,0.000000,0.000000,0.000000,8.000000,41.340000
1770067805.916312,0,0.000000,72.110000,0.000000,0.120000,0.000000,0.000000,0.000000,0.000000,8.000000,41.360000
1770067805.916312,0,0.000000,73.480000,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,8.000000,41.380000
1770067805.916312,0,0.000000,74.930000,0.000000,0.170000,0.000000,0.000000,0.000000,0.000000,8.000000,41.400000
1770067805.916312,0,0.000000,76.730000,0.000000,0.180000,0.000000,0.000000,0.000000,0.000000,8.000000,41.400000
1770067805.974164,0,0.000000,78.730000,0.000000,0.120000,0.000000,0.000000,0.000000,0.000000,8.000000,41.430000
1770067805.974164,0,0.000000,80.470000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,8.000000,41.430000
1770067805.974164,0,0.000000,81.800000,0.000000,0.180000,0.000000,0.000000,0.000000,0.000000,8.000000,41.450000
1770067805.974164,0,0.000000,82.910000,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000,8.000000,41.470000
1770067806.027436,0,0.000000,83.930000,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,8.000000,41.490000
1770067806.027436,0,0.000000,84.690000,0.000000,0.140000,0.000000,0.000000,0.000000,0.000000,8.000000,41.500000
1770067806.043133,0,0.000000,84.950000,0.000000,0.270000,0.000000,0.000000,0.000000,0.000000,8.000000,41.520000
1770067806.074682,0,0.000000,84.790000,0.000000,0.340000,0.000000,0.000000,0.000000,0.000000,8.000000,41.520000
1770067806.113226,0,0.000000,84.980000,0.000000,0.340000,0.000000,0.000000,0.000000,0.000000,8.000000,41.540000
1770067806.138114,0,0.000000,84.980000,0.000000,0.230000,0.000000,0.000000,0.000000,0.000000,8.000000,41.560000
1770067806.169600,0,0.000000,84.940000,0.000000,0.340000,0.000000,0.000000,0.000000,0.000000,8.000000,41.580000
1770067806.169600,0,0.000000,85.010000,0.000000,0.340000,0.000000,0.000000,0.000000,0.000000,8.000000,41.590000
1770067806.169600,0,0.000000,85.010000,0.000000,0.360000,0.000000,0.000000,0.000000,0.000000,8.000000,41.610000
1770067806.169600,0,0.000000,85.010000,0.000000,0.400000,0.000000,0.000000,0.000000,0.000000,8.000000,41.610000
1770067806.201104,0,0.000000,84.980000,0.000000,0.410000,0.000000,0.000000,0.000000,0.000000,8.000000,41.630000
1770067806.201104,0,0.000000,85.060000,0.000000,0.400000,0.000000,0.000000,0.000000,0.000000,8.000000,41.650000
1770067806.232594,0,0.000000,85.050000,0.000000,0.310000,0.000000,0.000000,0.000000,0.000000,8.000000,41.660000
1770067806.232594,0,0.000000,85.130000,0.000000,0.310000,0.000000,0.000000,0.000000,0.000000,8.000000,41.680000
1770067806.232594,0,0.000000,84.950000,0.000000,0.340000,0.000000,0.000000,0.000000,0.000000,8.000000,41.700000
1770067806.248683,0,0.000000,85.020000,0.000000,0.330000,0.000000,0.000000,0.000000,0.000000,8.000000,41.700000
1770067806.280097,0,0.000000,84.940000,0.000000,0.280000,0.000000,0.000000,0.000000,0.000000,8.000000,41.720000
1770067806.311815,0,0.000000,85.050000,0.000000,0.330000,0.000000,0.000000,0.000000,0.000000,8.000000,41.740000
1770067806.327590,0,0.000000,84.980000,0.000000,0.400000,0.000000,0.000000,0.000000,0.000000,8.000000,41.750000
1770067806.327590,0,0.000000,85.050000,0.000000,0.340000,0.000000,0.000000,0.000000,0.000000,8.000000,41.770000
1770067806.327590,0,0.000000,84.980000,0.000000,0.370000,0.000000,0.000000,0.000000,0.000000,8.000000,41.790000
1770067806.377796,0,0.000000,84.860000,0.000000,0.170000,0.000000,0.000000,0.000000,0.000000,8.000000,41.810000
1770067806.377796,0,0.000000,84.200000,0.000000,0.210000,0.000000,0.000000,0.000000,0.000000,8.000000,41.830000
1770067806.377796,0,0.000000,83.770000,0.000000,0.210000,0.000000,0.000000,0.000000,0.000000,8.000000,41.840000
1770067806.377796,0,0.000000,83.440000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,8.000000,41.860000
1770067806.377796,0,0.000000,83.260000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,8.000000,41.880000
1770067806.454627,0,0.000000,83.400000,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000,8.000000,41.900000
1770067806.486719,0,0.000000,83.410000,0.000000,0.210000,0.000000,0.000000,0.000000,0.000000,8.000000,41.900000
1770067806.518178,0,0.000000,83.610000,0.000000,0.300000,0.000000,0.000000,0.000000,0.000000,8.000000,41.930000
1770067806.518178,0,0.000000,83.830000,0.000000,0.310000,0.000000,0.000000,0.000000,0.000000,8.000000,41.930000
1770067806.565499,0,0.000000,85.050000,0.000000,0.490000,0.000000,0.000000,0.000000,0.000000,8.000000,41.990000
1770067806.597058,0,0.000000,84.940000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,8.000000,42.000000
1770067806.597058,0,0.000000,85.020000,0.000000,0.460000,0.000000,0.000000,0.000000,0.000000,8.000000,42.020000
1770067806.644481,0,0.000000,84.940000,0.000000,0.370000,0.000000,0.000000,0.000000,0.000000,8.000000,42.040000
1770067806.644481,0,0.000000,85.020000,0.000000,0.580000,0.000000,0.000000,0.000000,0.000000,8.000000,42.080000
1770067806.644481,0,0.000000,84.080000,0.000000,0.750000,0.000000,0.000000,0.000000,0.020000,8.000000,42.110000
1770067806.644481,0,0.000000,84.110000,0.000000,1.000000,0.000000,0.000000,0.000000,0.050000,8.000000,42.130000
1770067806.644481,0,0.000000,84.040000,0.000000,0.980000,0.000000,0.000000,0.000000,0.050000,8.000000,42.130000
1770067806.676538,0,0.000000,84.080000,0.000000,0.910000,0.000000,0.000000,0.000000,0.050000,8.000000,42.150000
1770067806.708342,0,0.000000,84.270000,0.000000,0.820000,0.000000,0.000000,0.000000,0.050000,8.000000,42.160000
1770067806.724006,0,0.000000,84.270000,0.000000,0.860000,0.000000,0.000000,0.000000,0.050000,8.000000,42.180000
1770067806.724006,0,0.000000,84.150000,0.000000,0.790000,0.000000,0.000000,0.000000,0.050000,8.000000,42.200000
1770067806.724006,0,0.000000,84.050000,0.000000,0.690000,0.000000,0.000000,0.000000,0.050000,8.000000,42.220000
1770067806.755577,0,0.000000,84.270000,0.000000,1.000000,0.000000,0.000000,0.000000,0.050000,8.000000,42.220000
1770067806.755577,0,0.000000,84.360000,0.000000,0.680000,0.000000,0.000000,0.000000,0.050000,8.000000,42.250000
1770067806.755577,0,0.000000,84.540000,0.000000,0.760000,0.000000,0.000000,0.000000,0.030000,8.000000,42.250000
1770067806.802982,0,0.000000,84.630000,0.000000,0.370000,0.000000,0.000000,0.000000,0.010000,8.000000,42.270000
1770067806.802982,0,0.000000,85.010000,0.000000,0.330000,0.000000,0.000000,0.000000,0.000000,8.000000,42.290000
1770067806.850637,0,0.000000,85.080000,0.000000,0.230000,0.000000,0.000000,0.000000,0.000000,8.000000,42.310000
1770067806.882046,0,0.000000,84.910000,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000,8.000000,42.310000
1770067806.882046,0,0.000000,85.060000,0.000000,0.280000,0.000000,0.000000,0.000000,0.000000,8.000000,42.340000
1770067806.882046,0,0.000000,84.940000,0.000000,0.180000,0.000000,0.000000,0.000000,0.000000,8.000000,42.340000
1770067806.882046,0,0.000000,84.790000,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,8.000000,42.360000
1770067806.929232,0,0.000000,85.060000,0.000000,0.170000,0.000000,0.000000,0.000000,0.000000,8.000000,42.380000
1770067806.929232,0,0.000000,84.980000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,8.000000,42.400000
1770067806.929232,0,0.000000,84.980000,0.000000,0.170000,0.000000,0.000000,0.000000,0.000000,8.000000,42.400000
1770067806.976452,0,0.000000,84.980000,0.000000,0.110000,0.000000,0.000000,0.000000,0.000000,8.000000,42.430000
1770067806.976452,0,0.000000,84.950000,0.000000,0.120000,0.000000,0.000000,0.000000,0.000000,8.000000,42.430000
1770067806.976452,0,0.000000,84.950000,0.000000,0.070000,0.000000,0.000000,0.000000,0.000000,8.000000,42.450000
1770067806.976452,0,0.000000,84.910000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,8.000000,42.470000
1770067807.023746,0,0.000000,84.950000,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,8.000000,42.490000
1770067807.023746,0,0.000000,84.980000,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,8.000000,42.500000
1770067807.071259,0,0.000000,84.900000,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000,8.000000,42.520000
1770067807.071259,0,0.000000,84.950000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,8.000000,42.520000
1770067807.071259,0,0.000000,84.910000,0.000000,0.310000,0.000000,0.000000,0.000000,0.000000,8.000000,42.540000
1770067807.071259,0,0.000000,84.950000,0.000000,0.210000,0.000000,0.000000,0.000000,0.000000,8.000000,42.560000
1770067807.118383,0,0.000000,85.010000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,8.000000,42.580000
1770067807.118383,0,0.000000,84.950000,0.000000,0.110000,0.000000,0.000000,0.000000,0.000000,8.000000,42.590000
1770067807.118383,0,0.000000,85.020000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,8.000000,42.610000
1770067807.149851,0,0.000000,84.940000,0.000000,0.280000,0.000000,0.000000,0.000000,0.000000,8.000000,42.630000
1770067807.149851,0,0.000000,84.950000,0.000000,0.170000,0.000000,0.000000,0.000000,0.000000,8.000000,42.630000
1770067807.149851,0,0.000000,84.980000,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,8.000000,42.650000
1770067807.181934,0,0.000000,84.940000,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,8.000000,42.660000
1770067807.229145,0,0.000000,84.950000,0.000000,0.180000,0.000000,0.000000,0.000000,0.000000,8.000000,42.680000
1770067807.229145,0,0.000000,84.910000,0.000000,0.210000,0.000000,0.000000,0.000000,0.000000,8.000000,42.700000
1770067807.229145,0,0.000000,84.950000,0.000000,0.170000,0.000000,0.000000,0.000000,0.000000,8.000000,42.700000
1770067807.260780,0,0.000000,84.980000,0.000000,0.110000,0.000000,0.000000,0.000000,0.000000,8.000000,42.720000
1770067807.260780,0,0.000000,84.950000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,8.000000,42.750000
1770067807.260780,0,0.000000,84.950000,0.000000,0.090000,0.000000,0.000000,0.000000,0.000000,8.000000,42.750000
1770067807.308375,0,0.000000,84.980000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,8.000000,42.770000
1770067807.308375,0,0.000000,84.940000,0.000000,0.180000,0.000000,0.000000,0.000000,0.000000,8.000000,42.790000
1770067807.355730,0,0.000000,84.980000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,8.000000,42.810000
1770067807.355730,0,0.000000,84.950000,0.000000,0.180000,0.000000,0.000000,0.000000,0.000000,8.000000,42.810000
1770067807.355730,0,0.000000,84.940000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,8.000000,42.840000
1770067807.402880,0,0.000000,84.900000,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,8.000000,42.840000
1770067807.402880,0,0.000000,84.940000,0.000000,0.180000,0.000000,0.000000,0.000000,0.000000,8.000000,42.860000
1770067807.434570,0,0.000000,84.910000,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,8.000000,42.880000
1770067807.434570,0,0.000000,84.980000,0.000000,0.140000,0.000000,0.000000,0.000000,0.000000,8.000000,42.900000
1770067807.434570,0,0.000000,84.940000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,8.000000,42.910000
1770067807.450327,0,0.000000,84.980000,0.000000,0.070000,0.000000,0.000000,0.000000,0.000000,8.000000,42.930000
1770067807.498015,0,0.000000,84.860000,0.000000,0.110000,0.000000,0.000000,0.000000,0.000000,8.000000,42.950000
1770067807.529384,0,0.000000,84.750000,0.000000,0.140000,0.000000,0.000000,0.000000,0.000000,8.000000,42.950000
1770067807.529384,0,0.000000,84.660000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,8.000000,42.970000
1770067807.529384,0,0.000000,84.620000,0.000000,0.110000,0.000000,0.000000,0.000000,0.000000,8.000000,42.990000
1770067807.560752,0,0.000000,84.690000,0.000000,0.070000,0.000000,0.000000,0.000000,0.000000,8.000000,43.000000
1770067807.560752,0,0.000000,84.410000,0.000000,0.090000,0.000000,0.000000,0.000000,0.000000,8.000000,43.020000
1770067807.560752,0,0.000000,84.330000,0.000000,0.110000,0.000000,0.000000,0.000000,0.000000,8.000000,43.040000
1770067807.592522,0,0.000000,84.360000,0.000000,0.140000,0.000000,0.000000,0.000000,0.000000,8.000000,43.060000
1770067807.592522,0,0.000000,84.360000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,8.000000,43.080000
1770067807.639636,0,0.000000,84.360000,0.000000,0.170000,0.000000,0.000000,0.000000,0.000000,8.000000,43.090000
1770067807.639636,0,0.000000,84.310000,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,8.000000,43.110000
1770067807.671130,0,0.000000,84.310000,0.000000,0.090000,0.000000,0.000000,0.000000,0.000000,8.000000,43.110000
1770067807.718694,0,0.000000,84.300000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,8.000000,43.130000
1770067807.718694,0,0.000000,84.270000,0.000000,0.110000,0.000000,0.000000,0.000000,0.000000,8.000000,43.150000
1770067807.718694,0,0.000000,84.270000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,8.000000,43.160000
1770067807.718694,0,0.000000,84.230000,0.000000,0.090000,0.000000,0.000000,0.000000,0.000000,8.000000,43.180000
1770067807.718694,0,0.000000,84.150000,0.000000,0.090000,0.000000,0.000000,0.000000,0.000000,8.000000,43.220000
1770067807.766593,0,0.000000,84.080000,0.000000,0.110000,0.000000,0.000000,0.000000,0.000000,8.000000,43.220000
1770067807.766593,0,0.000000,84.110000,0.000000,0.070000,0.000000,0.000000,0.000000,0.000000,8.000000,43.250000
1770067807.766593,0,0.000000,84.010000,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,8.000000,43.250000
1770067807.814450,0,0.000000,83.910000,0.000000,0.140000,0.000000,0.000000,0.000000,0.000000,8.000000,43.270000
1770067807.814450,0,0.000000,83.880000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,8.000000,43.290000
1770067807.846040,0,0.000000,83.800000,0.000000,0.070000,0.000000,0.000000,0.000000,0.000000,8.000000,43.310000
1770067807.846040,0,0.000000,83.840000,0.000000,0.070000,0.000000,0.000000,0.000000,0.000000,8.000000,43.310000
1770067807.846040,0,0.000000,83.880000,0.000000,0.110000,0.000000,0.000000,0.000000,0.000000,8.000000,43.340000
1770067807.893608,0,0.000000,83.870000,0.000000,0.090000,0.000000,0.000000,0.000000,0.000000,8.000000,43.340000
1770067807.925044,0,0.000000,83.730000,0.000000,0.140000,0.000000,0.000000,0.000000,0.000000,8.000000,43.360000
1770067807.925044,0,0.000000,83.720000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,8.000000,43.380000
1770067807.956939,0,0.000000,83.800000,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,8.000000,43.400000
1770067807.956939,0,0.000000,83.730000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,8.000000,43.410000
1770067807.988398,0,0.000000,83.720000,0.000000,0.170000,0.000000,0.000000,0.000000,0.000000,8.000000,43.430000
1770067807.988398,0,0.000000,83.770000,0.000000,0.120000,0.000000,0.000000,0.000000,0.000000,8.000000,43.450000
1770067808.004075,0,0.000000,83.800000,0.000000,0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,43.450000
1770067808.051390,0,0.000000,83.910000,0.000000,0.070000,0.000000,0.000000,0.000000,0.000000,8.000000,43.470000
1770067808.082737,0,0.000000,83.980000,0.000000,0.120000,0.000000,0.000000,0.000000,0.000000,8.000000,43.490000
1770067808.133533,0,0.000000,83.980000,0.000000,0.120000,0.000000,0.000000,0.000000,0.000000,8.000000,43.500000
1770067808.177708,0,0.000000,84.000000,0.000000,0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,43.520000
1770067808.177708,0,0.000000,84.010000,0.000000,0.070000,0.000000,0.000000,0.000000,0.000000,8.000000,43.540000
1770067808.177708,0,0.000000,84.010000,0.000000,0.140000,0.000000,0.000000,0.000000,0.000000,8.000000,43.580000
1770067808.209144,0,0.000000,84.150000,0.000000,0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,43.630000
1770067808.209144,0,0.000000,84.300000,0.000000,0.180000,0.000000,0.000000,0.000000,0.000000,8.000000,43.660000
1770067808.256592,0,0.000000,84.790000,0.000000,0.180000,0.000000,0.000000,0.000000,0.000000,8.000000,43.680000
1770067808.256592,0,0.000000,85.060000,0.000000,0.330000,0.000000,0.000000,0.000000,0.000000,8.000000,43.700000
1770067808.256592,0,0.000000,85.010000,0.000000,0.400000,0.000000,0.000000,0.000000,0.000000,8.000000,43.720000
1770067808.311257,0,0.000000,85.050000,0.000000,0.470000,0.000000,0.000000,0.000000,0.000000,8.000000,43.720000
1770067808.312281,0,0.000000,85.160000,0.000000,0.620000,0.000000,0.000000,0.000000,0.000000,8.000000,43.750000
1770067808.312281,0,0.000000,85.220000,0.000000,0.770000,0.000000,0.000000,0.000000,0.000000,8.000000,43.750000
1770067808.313299,0,0.000000,85.220000,0.000000,0.930000,0.000000,0.000000,0.000000,0.000000,8.000000,43.770000
1770067808.350804,0,0.000000,85.290000,0.000000,1.110000,0.000000,0.000000,0.000000,0.000000,8.000000,43.790000
1770067808.350804,0,0.000000,85.300000,0.000000,1.150000,0.000000,0.000000,0.000000,0.000000,8.000000,43.810000
1770067808.413595,0,0.000000,85.300000,0.000000,1.280000,0.000000,0.000000,0.000000,0.000000,8.000000,43.810000
1770067808.413595,0,0.000000,85.410000,0.000000,1.460000,0.000000,0.000000,0.000000,0.000000,8.000000,43.840000
1770067808.413595,0,0.000000,85.450000,0.000000,1.620000,0.000000,0.000000,0.000000,0.000000,8.000000,43.840000
1770067808.413595,0,0.000000,85.440000,0.000000,1.700000,0.000000,0.000000,0.000000,0.000000,8.000000,43.860000
1770067808.460919,0,0.000000,85.480000,0.000000,2.020000,0.000000,0.000000,0.000000,0.000000,8.000000,43.900000
1770067808.508126,0,0.000000,85.550000,0.000000,2.070000,0.000000,0.000000,0.000000,0.000000,8.000000,43.900000
1770067808.540035,0,0.000000,85.620000,0.000000,2.150000,0.000000,0.000000,0.000000,0.000000,8.000000,43.930000
1770067808.540035,0,0.000000,85.660000,0.000000,2.400000,0.000000,0.000000,0.000000,0.000000,8.000000,43.930000
1770067808.571419,0,0.000000,85.840000,0.000000,2.680000,0.000000,0.000000,0.000000,0.000000,8.000000,43.990000
1770067808.618477,0,0.000000,85.910000,0.000000,2.810000,0.000000,0.000000,0.000000,0.000000,8.000000,44.000000
1770067808.618477,0,0.000000,86.050000,0.000000,3.020000,0.000000,0.000000,0.000000,0.000000,8.000000,44.020000
1770067808.665822,0,0.000000,86.010000,0.000000,3.110000,0.000000,0.000000,0.000000,0.000000,8.000000,44.040000
1770067808.792369,0,0.000000,86.120000,0.000000,3.260000,0.000000,0.000000,0.000000,0.000000,8.000000,44.040000
1770067808.824160,0,0.000000,86.300000,0.000000,3.780000,0.000000,0.000000,0.000000,0.000000,8.000000,44.130000
1770067808.871594,0,0.000000,86.310000,0.000000,3.860000,0.000000,0.000000,0.000000,0.000000,8.000000,44.130000
1770067808.885975,0,0.000000,86.300000,0.000000,4.090000,0.000000,0.000000,0.000000,0.000000,8.000000,44.150000
1770067808.903390,0,0.000000,86.480000,0.000000,4.440000,0.000000,0.000000,0.000000,0.000000,8.000000,44.220000
1770067808.998002,0,0.000000,86.700000,0.000000,4.570000,0.000000,0.000000,0.000000,0.000000,8.000000,44.310000
1770067809.029792,0,0.000000,86.750000,0.000000,4.420000,0.000000,0.000000,0.000000,0.000000,8.000000,44.340000
1770067809.029792,0,0.000000,86.730000,0.000000,4.380000,0.000000,0.000000,0.000000,0.000000,8.000000,44.360000
1770067809.061205,0,0.000000,86.590000,0.000000,3.560000,0.000000,0.000000,0.000000,0.000000,8.000000,44.400000
1770067809.061205,0,0.000000,86.090000,0.000000,2.210000,0.000000,0.000000,0.000000,0.000000,8.000000,44.450000
1770067809.076882,0,0.000000,85.560000,0.000000,0.830000,0.000000,0.000000,0.000000,0.000000,8.000000,44.520000
1770067809.076882,0,0.000000,85.480000,0.000000,0.680000,0.000000,0.000000,0.000000,0.000000,8.000000,44.540000
1770067809.108945,0,0.000000,85.480000,0.000000,0.460000,0.000000,0.000000,0.000000,0.000000,8.000000,44.540000
1770067809.108945,0,0.000000,85.440000,0.000000,0.340000,0.000000,0.000000,0.000000,0.000000,8.000000,44.560000
